word,sense_id,sentence_id,sentence
palm,1,24,The wind rustled the leaves of the tropical palm.
plane,0,0,The plane taxied down the runway before the pilot began takeoff.
plane,0,1,The pilot guided the plane to a smooth landing on the runway.
plane,0,2,The plane's engine roared as it accelerated down the runway for flight.
plane,0,3,"After a long flight, the plane made its landing at the destination runway."
plane,0,4,The pilot announced that the plane would begin its landing approach soon.
plane,0,5,The plane lifted off the runway as the engine reached full power.
plane,0,6,A delay on the runway meant the plane's flight departed late.
plane,0,7,The engine of the plane hummed steadily throughout the flight.
plane,0,8,The pilot checked the plane's engine before taxiing to the runway.
plane,0,9,The plane touched down on the runway for a perfect landing.
plane,0,10,The flight was smooth until the plane encountered turbulence near landing.
plane,0,11,The pilot steered the plane along the runway after landing.
plane,0,12,The plane's engine was inspected before the next flight out.
plane,0,13,"The landing was rough, and the plane bounced twice on the runway."
plane,0,14,The pilot brought the plane in for landing despite strong crosswinds.
plane,0,15,The plane waited on the runway while the engine warmed up for the flight.
plane,0,16,"The engine failed mid-flight, and the pilot had to land the plane"
plane,0,17,The plane picked up speed on the runway as the pilot prepared for flight.
plane,0,18,"After landing, the plane taxied past the runway to the terminal gate."
plane,0,19,The pilot announced the plane was beginning its descent for landing.
plane,0,20,The flight lasted three hours before the plane landed on the main runway.
plane,0,21,The plane's engine was replaced before the next scheduled flight.
plane,0,22,The runway lights guided the plane during the nighttime landing.
plane,0,23,The pilot started the plane's engine and waited for runway clearance.
plane,0,24,The commercial plane landed safely on the runway.
plane,1,0,The plane in the diagram was defined by two vectors and an axis.
plane,1,1,The equation described a flat plane intersecting the grid.
plane,1,2,A vector perpendicular to the plane determines its orientation in space.
plane,1,3,The surface of the plane was divided into a coordinate grid.
plane,1,4,He plotted the equation of the plane along the horizontal axis.
plane,1,5,The plane extended infinitely across the grid in the textbook diagram.
plane,1,6,A vector normal to the plane was used to solve the equation.
plane,1,7,The plane's surface intersected the axis at the origin of the grid.
plane,1,8,The equation of the plane was expressed in terms of vectors and axes.
plane,1,9,Points on the grid that satisfy the equation all lie on the same plane.
plane,1,10,The vector pointed away from the surface of the plane at a right angle.
plane,1,11,She drew the plane on the grid and labeled each axis carefully.
plane,1,12,The equation showed that the plane was tilted relative to the vertical axis.
plane,1,13,Every point on the plane's surface can be described by a grid coordinate.
plane,1,14,The vector defined the direction perpendicular to the plane's surface.
plane,1,15,He used the equation to determine where the plane crossed the axis.
plane,1,16,The grid helped visualize how the plane extended across the surface.
plane,1,17,A plane in three-dimensional space is defined by a single vector equation.
plane,1,18,The surface of the plane was flat and parallel to the horizontal axis.
plane,1,19,She plotted the grid and sketched the plane defined by the equation.
plane,1,20,The axis of symmetry lay exactly on the surface of the plane.
plane,1,21,The equation placed the plane at an angle across the coordinate grid.
plane,1,22,He calculated the vector components to find the plane's orientation.
plane,1,23,The plane's surface was mapped onto a grid for easier visualization.
plane,1,24,The intersection of the plane and the axis was found using the equation.
port,0,0,The ship arrived at the port and docked near the main pier.
port,0,1,Workers unloaded cargo from the ship at the port all morning.
port,0,2,The port was busy with ships waiting to dock and unload cargo.
port,0,3,High tide allowed the ship to navigate into the shallow port.
port,0,4,The cargo was stacked on the pier after the ship reached port.
port,0,5,The dock at the port was reinforced to handle the heavy cargo.
port,0,6,A large ship pulled into the port just as the tide turned.
port,0,7,The pier at the port extended far enough for three ships to dock.
port,0,8,Cargo containers were loaded onto the ship at the port dock.
port,0,9,The port authority regulated when each ship could approach the pier.
port,0,10,The tide was too low for the ship to enter the port safely.
port,0,11,Workers on the dock directed the cargo off the ship at the port.
port,0,12,The pier was crowded with crew as the ship arrived at port.
port,0,13,The port handles more cargo than any other dock in the region.
port,0,14,The ship left the port at high tide with a full load of cargo.
port,0,15,The dock at the port was damaged when the ship came in during rough tide.
port,0,16,Cargo was inspected on the pier before leaving the port.
port,0,17,The ship waited offshore until the tide allowed entry into the port.
port,0,18,The port expanded its dock to accommodate larger cargo ships.
port,0,19,"At the pier, the ship was loaded with cargo bound for a foreign port."
port,0,20,The tide rose steadily as the ship approached the port dock.
port,0,21,The cargo manifest was checked before the ship was cleared at the port.
port,0,22,The dock workers at the port secured the ship to the pier.
port,0,23,A cargo ship entered the port on the morning tide.
port,0,24,The pier was the busiest section of the port when ships came to dock.
port,1,0,She plugged the USB cable into the port on the router.
port,1,1,The port on the laptop was too small for the adapter cable.
port,1,2,He connected the cable to the socket port on the back of the router.
port,1,3,The USB port on the adapter stopped working after heavy use.
port,1,4,A new cable was needed because the port on the router was damaged.
port,1,5,She inserted the adapter into the USB port and connected the cable.
port,1,6,He checked every port on the device before replacing the cable.
port,1,7,"The USB port on the adapter was loose, causing connection issues."
port,1,8,She ran a cable from the router port to the socket on the wall.
port,1,9,The port on the router supports both USB and Ethernet cables.
port,1,10,He used an adapter to connect the old cable to the new port.
port,1,11,The socket next to the USB port was designed for an auxiliary cable.
port,1,12,"The router's main port was occupied, so she used the adapter."
port,1,13,He plugged the cable into the wrong port on the router.
port,1,14,The USB adapter fit snugly into the port on the side of the device.
port,1,15,A damaged port on the router meant the cable wouldn't connect properly.
port,1,16,She bought a new adapter because the port didn't fit her cable.
port,1,17,The router has a dedicated port for the USB cable connection.
port,1,18,He switched the cable to a different port on the adapter.
port,1,19,"The port was blocked by dust, preventing the USB cable from seating."
port,1,20,The USB port on the router was upgraded to support faster cable transfers.
port,1,21,He tested each port on the adapter before connecting the cable.
port,1,22,The cable fit the port on the router but not the socket on the adapter.
port,1,23,The device has a specialized port for rapid charging.
port,1,24,He inserted the cable into the correct data port.
ring,0,0,She admired the gold ring with a diamond setting on her finger.
ring,0,1,The jeweler showed us a ring with a delicate engraving inside the band.
ring,0,2,He slid the diamond ring onto her finger during the proposal.
ring,0,3,The gold ring was engraved with their initials by the jeweler.
ring,0,4,"She wore the ring on her left finger, its diamond catching the light."
ring,0,5,The jeweler crafted a custom gold ring with a personal engraving.
ring,0,6,The ring had a diamond flanked by two smaller stones set in gold.
ring,0,7,He noticed the engraving on the ring when the jeweler pointed it out.
ring,0,8,The gold ring fit her finger perfectly after the jeweler resized it.
ring,0,9,A diamond ring sparkled under the jeweler's display lights.
ring,0,10,She took the ring off her finger to read the engraving inside.
ring,0,11,The jeweler polished the gold ring until the diamond shone brilliantly.
ring,0,12,"The ring was passed down through generations, its gold worn and engraving faded."
ring,0,13,He chose a ring with a large diamond set in a gold band.
ring,0,14,The jeweler offered to add an engraving inside the ring for free.
ring,0,15,She twisted the gold ring on her finger nervously during the interview.
ring,0,16,The diamond on the ring was examined under a loupe by the jeweler.
ring,0,17,The engraving on the ring read a date and was set in gold.
ring,0,18,The ring slipped off her finger because the jeweler had sized it wrong.
ring,0,19,A gold ring with a small diamond makes for a timeless gift.
ring,0,20,The jeweler recommended an engraving to personalize the ring.
ring,0,21,She couldn't stop staring at the diamond ring on her finger.
ring,0,22,"The ring's gold band was smooth, with an engraving hidden on the inside."
ring,0,23,The jeweler set the diamond into the ring while they waited.
ring,0,24,"He placed the ring on her finger, the gold warm against her skin."
ring,1,0,The ring of the phone broke the silence in the office.
ring,1,1,An alarm ring echoed through the hallway every morning at six.
ring,1,2,The ring had a sharp tone that could be heard from every speaker.
ring,1,3,The phone ring echoed through the empty room.
ring,1,4,She adjusted the ring tone on her phone to a softer setting.
ring,1,5,The alarm ring was so loud it echoed off every wall.
ring,1,6,The ring from the speaker announced that the meeting was starting.
ring,1,7,His phone ring had a distinct tone that everyone recognized.
ring,1,8,The echo of the alarm ring lingered long after it stopped.
ring,1,9,She changed the ring on her phone to a gentler tone.
ring,1,10,A ring from the speaker startled everyone in the quiet room.
ring,1,11,"The phone continued to ring, its tone echoing through the house."
ring,1,12,The alarm ring filled the room and came out of every speaker.
ring,1,13,He silenced the ring on his phone before the echo could spread.
ring,1,14,The sharp ring tone from the speaker pierced the quiet.
ring,1,15,The ring of the phone echoed across the open office.
ring,1,16,She recognized the alarm ring by its distinctive tone.
ring,1,17,The ring was barely audible over the echo from the speaker.
ring,1,18,Every morning the alarm ring blared through the speaker with the same tone.
ring,1,19,The phone ring had a metallic tone that produced an echo in the stairwell.
ring,1,20,He turned down the ring volume on the speaker to reduce the echo.
ring,1,21,The alarm ring had a high tone that echoed sharply.
ring,1,22,The ring of the phone cut through the noise from the speaker.
ring,1,23,She set a new ring tone so the echo would be less startling.
ring,1,24,The ring from the alarm echoed through the speaker system all morning.
row,0,0,Each row in the table contained data organized by column.
row,0,1,She added a new row to the grid and filled in the data.
row,0,2,The index pointed to the third row and second column of the table.
row,0,3,Every row of data in the table was sorted by the index column.
row,0,4,He highlighted the row in the grid where the data error appeared.
row,0,5,She scrolled down to the last row in the index to check the data.
row,0,6,Each row of the grid corresponded to a unique entry in the data table.
row,0,7,The column headers described the data stored in each row.
row,0,8,He inserted a row between two existing entries in the table.
row,0,9,The data in the first row matched the index in the column header.
row,0,10,She copied the row from one table and pasted it into the grid.
row,0,11,The grid displayed each row of data with an index number.
row,0,12,He deleted the empty row at the bottom of the data table.
row,0,13,The table's row count increased every time new data was added.
row,0,14,She sorted the data by the index column and checked each row.
row,0,15,The grid aligned every row so the data matched across columns.
row,0,16,Each row in the table had a unique index for referencing the data.
row,0,17,He formatted the row to make the data easier to read in the table.
row,0,18,She referenced a specific row and column to locate the data.
row,0,19,The index identified every row in the table by its data entry.
row,0,20,He merged two rows of the grid into one consolidated data row.
row,0,21,The column widths were adjusted to fit the data in each row.
row,0,22,She checked the row count in the table to verify all data was imported.
row,0,23,The bottom row of the spreadsheet was highlighted.
row,0,24,She deleted a blank row from the database.
row,1,0,The row between the neighbors started over a dispute about the fence.
row,1,1,Their row ended only after a sincere apology was offered.
row,1,2,The argument escalated into a full-blown row with shouting on both sides.
row,1,3,The neighbors had a row so loud that people across the street heard the shouting.
row,1,4,The dispute led to a row that required an apology the next day.
row,1,5,"He tried to avoid the row, but the argument with the neighbors grew heated."
row,1,6,The row between them included shouting and accusations before the apology.
row,1,7,Neighbors on the block recalled the row as the worst dispute of the year.
row,1,8,"She apologized after the row, admitting the argument had gone too far."
row,1,9,The row started as a simple dispute but turned into shouting between neighbors.
row,1,10,An apology was the only way to end the row after such a bitter argument.
row,1,11,"The neighbors' row could be heard from blocks away, full of shouts and accusations."
row,1,12,The dispute between them caused a public row that embarrassed everyone.
row,1,13,He regretted the row and offered an apology to settle the argument.
row,1,14,The row involved shouting from both sides until the neighbors finally calmed down.
row,1,15,The argument between neighbors turned into a row that lasted all evening.
row,1,16,She demanded an apology after the row and the hurtful things said in the dispute.
row,1,17,The row ended abruptly when one neighbor walked away from the argument.
row,1,18,"The dispute was minor, but the row that followed involved shouting and tears."
row,1,19,"After the row, both neighbors agreed that an apology was overdue."
row,1,20,The argument started at the fence and became a row with shouting.
row,1,21,The neighbors' ongoing dispute finally erupted into a loud row.
row,1,22,He offered a quiet apology to end the row before the argument got worse.
row,1,23,The row with the neighbors left everyone upset despite the eventual apology.
row,1,24,The shouting during the row could be heard down the street as the argument grew.
scale,0,0,The scale was calibrated to measure weight with high precision.
scale,0,1,She placed the sample on the scale and recorded the weight in metric units.
scale,0,2,The precision of the scale depends on proper calibration.
scale,0,3,He checked the scale calibration before measuring the exact weight.
scale,0,4,The scale displayed the weight in multiple units after calibration.
scale,0,5,The precision scale could measure weight down to a fraction of a unit.
scale,0,6,She adjusted the units on the scale to match the calibration standard.
scale,0,7,The scale needed calibration to ensure the weight measurement was precise.
scale,0,8,He used the scale to measure the weight of each sample with precision.
scale,0,9,The units on the scale were set to grams for precise weight calibration.
scale,0,10,The calibration of the scale affected the precision of every weight measurement.
scale,0,11,She noted the weight on the scale and converted it to different units.
scale,0,12,The scale's precision improved after the technician completed the calibration.
scale,0,13,He measured the weight on the scale using standardized units.
scale,0,14,The calibration certificate confirmed the scale's weight precision.
scale,0,15,She reset the scale to zero before measuring the next weight.
scale,0,16,The precision of the scale was verified against known calibration weights.
scale,0,17,He placed the object on the scale and recorded the weight in the specified units.
scale,0,18,The scale showed a weight discrepancy due to a calibration error.
scale,0,19,She relied on the precision scale for accurate weight measurements in standard units.
scale,0,20,The calibration process involves placing known weights on the scale for verification.
scale,0,21,He measured the weight three times on the scale to check the precision.
scale,0,22,The scale units were changed from pounds to kilograms after calibration.
scale,0,23,The precision of the scale was critical for the weight measurements in the lab.
scale,0,24,She completed the calibration and confirmed the scale was accurate to the unit.
scale,1,0,The scale of the fish was shiny and iridescent in the sunlight.
scale,1,1,She removed each scale from the fish before cooking it.
scale,1,2,The fish's scale was attached near the gills and glistened when wet.
scale,1,3,Every scale on the fish reflected light near the gills.
scale,1,4,She scraped the shiny scale off the fish she caught in the net.
scale,1,5,The scale near the gills of the fish was larger than the rest.
scale,1,6,He examined the scale pattern on the fish's skin near the gills.
scale,1,7,Each scale on the fish was a different shade of shiny silver.
scale,1,8,The fish lost a scale when it struggled in the net.
scale,1,9,She noticed the shiny scale pattern extended from the gills to the tail.
scale,1,10,The scale of the fish was embedded in the tough skin near the gills.
scale,1,11,He counted the scale rows along the fish's skin from the gills down.
scale,1,12,The fish's shiny scale flaked off when he touched the skin.
scale,1,13,The scale near the gills protects the fish from parasites.
scale,1,14,She admired the shiny scale pattern on the fish in the net.
scale,1,15,The fish's skin was smooth except where each tiny scale overlapped.
scale,1,16,He found a loose scale stuck to the net after releasing the fish.
scale,1,17,Every scale on the fish's skin was perfectly aligned near the gills.
scale,1,18,She studied the scale structure on the fish's skin under a microscope.
scale,1,19,A single scale fell from the fish as it splashed.
scale,1,20,The reptile has a thick protective scale on its back.
scale,1,21,He examined the iridescent scale under the microscope.
scale,1,22,"The dragon shed a large, shimmering scale."
scale,1,23,Each colorful scale on the butterfly wing is fragile.
scale,1,24,The tough scale acts as armor for the pangolin.
seal,0,0,A seal basked on the rocks near the shore of the ocean.
seal,0,1,The seal dove beneath the waves to chase a school of fish.
seal,0,2,A diver swam alongside a curious seal in the ocean.
seal,0,3,The seal caught a fish and swallowed it whole on the shore.
seal,0,4,The seal pup waited on the shore while its mother hunted fish.
seal,0,5,"A seal surfaced near the diver, startling everyone on the boat."
seal,0,6,"A lone seal rested on the rocky shore, watching the diver pass by."
seal,0,7,The seal colony has grown since fishing restrictions were introduced.
seal,0,8,A diver photographed a seal playing in the shallow ocean waters.
seal,0,9,The seal slid off the rocks and splashed into the ocean to find fish.
seal,0,10,The seal swam circles around the diver before heading out to the open ocean.
seal,0,11,Scientists tagged each seal in the colony to track their fish consumption.
seal,0,12,"A seal lay on the shore, exhausted after a long swim in the ocean."
seal,0,13,The diver watched a seal hunt fish along the ocean floor.
seal,0,14,The seal colony on the shore attracts tourists to the ocean overlook.
seal,0,15,A baby seal was separated from the colony on the shore.
seal,0,16,The seal was quick enough to catch fish despite the strong ocean current.
seal,0,17,A diver reported seeing a large seal near the fish breeding grounds.
seal,0,18,A playful seal followed the diver back toward the shore.
seal,0,19,The baby seal played joyfully in the cold ocean.
seal,0,20,A large seal rested on the iceberg near the water.
seal,0,21,The hungry seal dove deep to catch a fish.
seal,0,22,We saw a grey seal swimming near the rocky shore.
seal,0,23,The spotted seal clapped its flippers together.
seal,0,24,A curious seal approached the researchers' boat.
seal,1,0,The official seal on the document confirmed its approval.
seal,1,1,She pressed the seal into the ink and stamped the form.
seal,1,2,The seal bore the signature of the director as proof of approval.
seal,1,3,"Without the proper seal, the form would not receive approval."
seal,1,4,He applied ink to the seal and stamped the signature page.
seal,1,5,The royal seal was pressed beside the signature on the form.
seal,1,6,The approval process requires an official seal on every form.
seal,1,7,She checked that the seal had enough ink before stamping the form.
seal,1,8,The seal of approval was stamped next to the signature.
seal,1,9,Every form must bear the notary's seal and a valid signature.
seal,1,10,"The ink on the seal was faded, making the stamp hard to read."
seal,1,11,He received the form with the company seal and official approval.
seal,1,12,The document carried both a seal and a handwritten signature.
seal,1,13,"Without the ink seal, the approval would not be considered valid."
seal,1,14,She stamped the form with the official seal and added her signature.
seal,1,15,The approval letter bore the corporate seal in dark blue ink.
seal,1,16,He verified the seal on the form before granting his signature.
seal,1,17,A wax seal was traditionally used before ink stamps became standard.
seal,1,18,The form needs a seal of approval and the director's signature.
seal,1,19,She noticed the seal had smudged and reapplied the ink carefully.
seal,1,20,The legal form requires both a seal and a notarized signature for approval.
seal,1,21,He dipped the seal in ink and pressed it firmly onto the form.
seal,1,22,The approval was final once the seal appeared on the signature page.
seal,1,23,A fresh ink seal was placed on the form beside the witness signature.
seal,1,24,The stamp left a clear impression of the seal and confirmed approval.
spring,0,0,The cherry blossoms are the most beautiful part of spring.
spring,0,1,Spring rain soaked the garden and helped the planting season begin.
spring,0,2,The town holds a festival every spring to celebrate the season.
spring,0,3,Warm sunlight returned to the valley as spring arrived.
spring,0,4,Spring is the perfect time for planting flowers in the garden.
spring,0,5,The blossoms opened overnight as spring temperatures warmed.
spring,0,6,We enjoyed the spring festival under bright sunlight and clear skies.
spring,0,7,"After a long winter, spring rain brought the fields back to life."
spring,0,8,The festival marks the official start of spring in our town.
spring,0,9,Spring sunlight streamed through the windows as planting season approached.
spring,0,10,The blossoms filled the park with color every spring.
spring,0,11,Farmers begin their planting as soon as the spring rain softens the soil.
spring,0,12,The spring festival featured live music and fresh blossoms everywhere.
spring,0,13,Children played in the spring sunlight after months of cold weather.
spring,0,14,Early spring rain is essential for a good planting season.
spring,0,15,The neighborhood organized a spring planting event at the community garden.
spring,0,16,Bright blossoms lined the streets during the spring festival.
spring,0,17,"Spring brought gentle rain, warm sunlight, and new growth to the area."
spring,0,18,The festival celebrates the return of spring with food and blossoms.
spring,0,19,She looks forward to spring for the planting and the long sunlight hours.
spring,0,20,"The spring rain was heavy, but the blossoms survived beautifully."
spring,0,21,People gathered for the annual spring festival as sunlight warmed the town square.
spring,0,22,Planting season begins in early spring once the frost is gone.
spring,0,23,The orchard was covered in blossoms by late spring.
spring,0,24,Spring sunlight encourages the blossoms to open before the festival.
spring,1,0,The spring in the mechanism lost its tension over time.
spring,1,1,He replaced the broken spring with a new metal coil.
spring,1,2,The spring provides the pressure needed to keep the hinge closed.
spring,1,3,A tightly wound coil spring stores a lot of tension.
spring,1,4,The metal spring inside the device snapped under pressure.
spring,1,5,She adjusted the tension on the spring to fix the hinge.
spring,1,6,The coil spring absorbs pressure and protects the mechanism.
spring,1,7,A metal spring was used to add tension to the assembly.
spring,1,8,The spring exerts constant pressure against the hinge plate.
spring,1,9,He compressed the coil spring and measured the tension.
spring,1,10,The spring mechanism relies on metal coils to maintain pressure.
spring,1,11,A worn-out spring can lose its tension and stop working.
spring,1,12,The hinge creaks because the spring has lost its pressure.
spring,1,13,The engineer designed a custom spring using a tempered metal coil.
spring,1,14,Replacing the spring restored the proper tension in the hinge.
spring,1,15,The coil spring was made of high-grade metal for durability.
spring,1,16,Too much pressure on the spring will permanently deform the coil.
spring,1,17,The spring keeps the hinge under tension so the door closes automatically.
spring,1,18,A tiny metal spring provides the pressure for the locking mechanism.
spring,1,19,The tension in the spring depends on how tightly the coil is wound.
spring,1,20,He tested the spring by applying pressure and releasing the metal coil.
spring,1,21,The hinge spring was corroded and needed a new metal replacement.
spring,1,22,The compression spring uses coil tension to resist pressure.
spring,1,23,The metal spring popped out when he removed the hinge cover.
spring,1,24,A stronger spring was needed to handle the increased pressure on the hinge.
trunk,0,0,"The trunk of the old tree was massive, with rings dating back centuries."
trunk,0,1,Sap dripped from a wound in the trunk near the lowest branches.
trunk,0,2,The tree trunk in the forest was covered in thick moss.
trunk,0,3,He counted the rings in the trunk to estimate the tree's age.
trunk,0,4,Branches sprouted from every side of the thick trunk.
trunk,0,5,A tree trunk this wide must have hundreds of growth rings.
trunk,0,6,Sap oozed from the trunk where a branch had broken off.
trunk,0,7,The trunk of the tallest tree in the forest reached high above the canopy.
trunk,0,8,She traced the rings on the cross-section of the tree trunk.
trunk,0,9,The trunk was scarred where branches and sap had been stripped away.
trunk,0,10,"Deep in the forest, a hollow trunk sheltered small animals."
trunk,0,11,The tree trunk split into two main branches about halfway up.
trunk,0,12,Rings in the trunk told the story of droughts and wet seasons.
trunk,0,13,Sap ran down the trunk and pooled at the base of the forest tree.
trunk,0,14,The trunk was so wide that three people couldn't wrap their arms around it.
trunk,0,15,Branches near the top of the trunk swayed in the forest breeze.
trunk,0,16,The tree rings in the trunk showed over two hundred years of growth.
trunk,0,17,"A woodpecker drilled into the trunk, releasing sap from beneath the bark."
trunk,0,18,"The forest was dotted with ancient trees, each trunk thick with age."
trunk,0,19,New branches were growing from a damaged section of the trunk.
trunk,0,20,"The trunk of the tree leaned toward the light, its rings uneven."
trunk,0,21,"Sap beetles had bored into the trunk, weakening the old forest tree."
trunk,0,22,The trunk stood firm despite losing several branches in the storm.
trunk,0,23,Growth rings in the trunk reveal how a tree responded to each forest season.
trunk,0,24,The massive oak trunk was covered in green moss.
trunk,1,0,She loaded the trunk with luggage before heading to the airport.
trunk,1,1,The trunk barely closed with all the bags packed for the flight.
trunk,1,2,He attached a tag to each piece of luggage and put them in the trunk.
trunk,1,3,The trunk was full of bags from the airport terminal pickup.
trunk,1,4,She popped the trunk and hauled the luggage toward the flight check-in.
trunk,1,5,A tag fell off the luggage in the trunk on the way to the airport.
trunk,1,6,The trunk of the taxi was packed with luggage from the terminal.
trunk,1,7,He closed the trunk and headed to the airport for his flight.
trunk,1,8,The luggage barely fit in the trunk even after removing the tag labels.
trunk,1,9,She opened the trunk at the airport terminal to grab her flight bag.
trunk,1,10,The trunk was emptied of luggage at the airport drop-off.
trunk,1,11,Every piece of luggage from the trunk had a tag for the flight.
trunk,1,12,The rental car's trunk was too small for all the airport luggage.
trunk,1,13,He checked the tag on each bag as he moved luggage from the trunk.
trunk,1,14,"After the flight, she loaded all the luggage into the trunk at the terminal."
trunk,1,15,The trunk was scratched from hauling heavy luggage to the airport.
trunk,1,16,She tied a bright tag to her luggage before placing it in the trunk.
trunk,1,17,"The flight was delayed, so he left the luggage in the trunk at the airport."
trunk,1,18,They squeezed every bag into the trunk for the drive to the terminal.
trunk,1,19,The trunk popped open and luggage spilled onto the airport curb.
trunk,1,20,He lost a tag from his luggage while loading the trunk before the flight.
trunk,1,21,The trunk had just enough room for the luggage going on the next flight.
trunk,1,22,"At the terminal, she pulled all the tagged luggage from the trunk."
trunk,1,23,The trunk was emptied quickly at the airport before the flight departure.
trunk,1,24,She double-checked the tag on each bag in the trunk before leaving for the terminal.
watch,0,0,She glanced at the watch on her wrist to check the timer.
watch,0,1,"The watch's alarm went off at six, right on schedule."
watch,0,2,He replaced the battery in his watch so the dial would work again.
watch,0,3,The timer on the watch started with a press of the dial button.
watch,0,4,Her wrist watch had a built-in alarm and a stopwatch timer.
watch,0,5,The battery in the watch lasted a full year before needing replacement.
watch,0,6,He set the alarm on his watch by turning the small dial.
watch,0,7,The watch on her wrist displayed a timer counting down the minutes.
watch,0,8,"A new battery brought the old watch back to life, its dial ticking again."
watch,0,9,The watch alarm reminded him every morning with a gentle vibration on his wrist.
watch,0,10,She checked the timer on her watch and adjusted the dial.
watch,0,11,The watch needed a new battery because the alarm had stopped working.
watch,0,12,He wore the watch on his left wrist and used the timer daily.
watch,0,13,"The dial on the watch glowed in the dark, showing the alarm was set."
watch,0,14,"She wound the watch by twisting the dial, since it had no battery."
watch,0,15,The alarm on his wrist watch went off during the meeting.
watch,0,16,The timer feature on the watch was controlled by the side dial.
watch,0,17,He tapped the watch to silence the alarm and checked the wrist strap.
watch,0,18,The battery indicator on the watch dial showed it was almost dead.
watch,0,19,She relied on the watch alarm instead of her phone timer.
watch,0,20,The watch on her wrist beeped when the timer reached zero.
watch,0,21,He looked at the dial of the watch and reset the alarm.
watch,0,22,The watch battery died just as she started the timer.
watch,0,23,A watch with a rotating dial and alarm timer was his favorite accessory.
watch,0,24,She fastened the watch to her wrist and set the alarm using the dial.
watch,1,0,The guard kept watch at the gate throughout his entire shift.
watch,1,1,"She was on watch duty, patrolling the perimeter with a radio."
watch,1,2,The watch at the checkpoint was uneventful during the night shift.
watch,1,3,He took over the watch at the gate and checked his radio.
watch,1,4,The patrol team maintained a constant watch near the main checkpoint.
watch,1,5,"During his watch, he radioed the gate for a shift change."
watch,1,6,"She stood watch at the checkpoint, her radio crackling occasionally."
watch,1,7,The night watch included a patrol around the gate area every hour.
watch,1,8,He kept watch near the gate during the early morning shift.
watch,1,9,The radio buzzed as the patrol reported to the watch at the checkpoint.
watch,1,10,Her shift on watch began at the gate just after midnight.
watch,1,11,The guard on watch called the patrol on the radio for backup.
watch,1,12,The watch at the gate was quiet until the shift change at dawn.
watch,1,13,"He walked the patrol route during his watch, radio in hand."
watch,1,14,The checkpoint watch required constant radio contact during every shift.
watch,1,15,She maintained watch over the gate while the patrol covered the perimeter.
watch,1,16,The night shift watch at the checkpoint was always the longest.
watch,1,17,He was on watch when the radio alerted the patrol to an incident at the gate.
watch,1,18,The patrol reached the checkpoint during the second watch of the shift.
watch,1,19,"She kept careful watch at the gate, her radio tuned to the patrol channel."
watch,1,20,The shift ended and a new guard took over the watch at the gate.
watch,1,21,The radio was essential equipment for anyone on watch or patrol.
watch,1,22,He reported from the checkpoint that his watch shift had been quiet.
watch,1,23,The gate was secured during every watch by the patrol team.
watch,1,24,She radioed the checkpoint when her watch shift was about to end.
